label	x_lm_0	y_lm_0	x_lm_1	y_lm_1	x_lm_2	y_lm_2	x_lm_3	y_lm_3	x_lm_4	y_lm_4	x_lm_5	y_lm_5	x_lm_6	y_lm_6	x_lm_7	y_lm_7	x_lm_8	y_lm_8	x_lm_9	y_lm_9	x_lm_10	y_lm_10	x_lm_11	y_lm_11	x_lm_12	y_lm_12	x_lm_13	y_lm_13	x_lm_14	y_lm_14	x_lm_15	y_lm_15	x_lm_16	y_lm_16	x_lm_17	y_lm_17	x_lm_18	y_lm_18	x_lm_19	y_lm_19	x_lm_20	y_lm_20	x_lm_21	y_lm_21	x_lm_22	y_lm_22	x_lm_23	y_lm_23	x_lm_24	y_lm_24	x_lm_25	y_lm_25	x_lm_26	y_lm_26	x_lm_27	y_lm_27	x_lm_28	y_lm_28	x_lm_29	y_lm_29	x_lm_30	y_lm_30	x_lm_31	y_lm_31	x_lm_32	y_lm_32
arms_crossed_refusal	0.5334452390670780	0.31910961866378800	0.5543539524078370	0.2768164873123170	0.5660778284072880	0.27896225452423100	0.5759064555168150	0.28125470876693700	0.5229589939117430	0.2757630944252010	0.5135716795921330	0.2767154276371000	0.5053034424781800	0.2780795693397520	0.5925344824790960	0.31103405356407200	0.4973735511302950	0.30411240458488500	0.554308295249939	0.36821994185447700	0.5140395164489750	0.36903372406959500	0.6622396111488340	0.5898219347000120	0.4193442761898040	0.6027870178222660	0.6747814416885380	0.8685058355331420	0.34588387608528100	0.9006789326667790	0.4796919822692870	0.8275831937789920	0.5210482478141790	0.952156126499176	0.4167717397212980	0.840268075466156	0.5770622491836550	0.9922273755073550	0.4099774658679960	0.8116043210029600	0.5858257412910460	0.9475201368331910	0.4263980984687810	0.8128211498260500	0.5637980699539190	0.9392368197441100	0.6129687428474430	1.2077648639679000	0.45803511142730700	1.2064111232757600	0.611502468585968	1.7274686098098800	0.45198842883110000	1.703366994857790	0.6043060421943670	2.191253662109380	0.45479851961135900	2.169773578643800	0.6056243777275090	2.2552664279937700	0.451376736164093	2.2328603267669700	0.5847121477127080	2.3376412391662600	0.47021836042404200	2.3208823204040500
neutral_standing	0.5085211992263790	0.4013371765613560	0.5467169880867000	0.3237327039241790	0.5705308318138120	0.32795843482017500	0.5906687378883360	0.33238083124160800	0.4894430935382840	0.3198716640472410	0.474799245595932	0.3210408389568330	0.4632800817489620	0.32150551676750200	0.6229385137557980	0.38040369749069200	0.45179930329322800	0.36359986662864700	0.5498692393302920	0.4959260821342470	0.4787714183330540	0.4872755706310270	0.7638900876045230	0.9110720157623290	0.3150191903114320	0.8692651391029360	0.8266255855560300	1.5282342433929400	0.1393624246120450	1.4072688817977900	0.8218850493431090	1.9476494789123500	0.16059519350528700	1.8569024801254300	0.8507033586502080	2.1046841144561800	0.14323987066745800	2.0201656818389900	0.8036002516746520	2.1049015522003200	0.19850043952465100	2.0375173091888400	0.7862093448638920	2.046679735183720	0.20996834337711300	1.977121353149410	0.6637731790542600	1.9608348608017000	0.3656149208545690	1.92660391330719	0.654233992099762	2.8457841873168900	0.3705606460571290	2.805095672607420	0.6325158476829530	3.6104185581207300	0.3474552035331730	3.5693626403808600	0.6276419758796690	3.741321325302120	0.3313365876674650	3.6974923610687300	0.616441547870636	3.8469278812408400	0.4038621485233310	3.8250131607055700
folding_clothes_motion	0.47522786259651200	0.3710832893848420	0.5093497037887570	0.2853873670101170	0.5328983664512630	0.28773239254951500	0.5538799166679380	0.2901729941368100	0.45327961444854700	0.2867979407310490	0.43937236070632900	0.28831371665000900	0.42870521545410200	0.2893104553222660	0.5831080675125120	0.3322073221206670	0.41669946908950800	0.3303826153278350	0.5180650949478150	0.4628288447856900	0.448438823223114	0.4570533335208890	0.7347463965415960	0.881992518901825	0.2913842797279360	0.8323473930358890	0.7931110858917240	1.4656533002853400	0.043201785534620300	1.189948320388790	0.7927739024162290	1.8682498931884800	0.13643993437290200	1.1917246580123900	0.8111122250556950	2.015101671218870	0.15967194736003900	1.2249869108200100	0.7846041321754460	2.0002646446228000	0.2114490419626240	1.105009913444520	0.7675656676292420	1.9537625312805200	0.20882180333137500	1.1007587909698500	0.6471821069717410	1.9404425621032700	0.3550187349319460	1.9406365156173700	0.6391159892082210	2.735121488571170	0.36170685291290300	2.7591240406036400	0.6222354769706730	3.6010615825653100	0.35357770323753400	3.5819919109344500	0.6146647334098820	3.7403171062469500	0.35008424520492600	3.7116506099700900	0.6062450408935550	3.845940589904790	0.38752520084381100	3.832681894302370
sitting_neutral	0.09789054840803150	0.24266484379768400	0.16831639409065200	0.10401502996683100	0.20737388730049100	0.09711369127035140	0.24270838499069200	0.09065566956996920	0.07992339879274370	0.11837441474199300	0.05513272061944010	0.12083692103624300	0.0340423583984375	0.12097782641649200	0.3266010880470280	0.14578866958618200	0.013721274212002800	0.1700783669948580	0.16371934115886700	0.41790440678596500	0.06304197013378140	0.3898336589336400	0.5908238887786870	0.8035377264022830	-0.0885327085852623	0.7034940719604490	0.7187631130218510	1.7295620441436800	-0.3342188894748690	1.2042402029037500	0.7327558398246770	2.3286118507385300	-0.09283662587404250	0.5691480040550230	0.7679275274276730	2.5285580158233600	-0.06172247603535650	0.6297217607498170	0.7159769535064700	2.5128936767578100	0.043173857033252700	0.4263119101524350	0.6860974431037900	2.4402410984039300	0.034284695982933000	0.45287296175956700	0.4654284715652470	2.091651678085330	0.027773231267929100	2.069986343383790	0.44866234064102200	3.2656033039093000	0.06629452854394910	3.2235965728759800	0.4484501779079440	4.277447700500490	0.07694925367832180	4.180826663970950	0.4642140567302700	4.429929733276370	0.08713747560977940	4.318564414978030	0.34281083941459700	4.643677711486820	0.07318748533725740	4.562812328338620
sweeping_motion	0.2766328752040860	0.009571959264576440	0.3183293640613560	-0.13140365481376600	0.341033011674881	-0.13484486937522900	0.363951712846756	-0.13958407938480400	0.2591749429702760	-0.1288209706544880	0.24053646624088300	-0.13034102320671100	0.22095653414726300	-0.1296381950378420	0.40489959716796900	-0.14846214652061500	0.21395152807235700	-0.12910154461860700	0.3260217308998110	0.11211305111646700	0.20550283789634700	0.10061897337436700	0.614378809928894	0.36462560296058700	0.09890063107013700	0.3516608476638790	0.7175846695899960	1.2508831024169900	0.03221035748720170	1.1412792205810500	0.6749985814094540	1.7598648071289100	0.04698706790804860	1.5508790016174300	0.7026844620704650	1.9140173196792600	0.029624242335557900	1.7314765453338600	0.6414687633514400	1.8934358358383200	0.05176926404237750	1.7360888719558700	0.6170876026153560	1.8386563062667800	0.0741061419248581	1.6775522232055700	0.5697119832038880	1.860450029373170	0.2161445915699010	1.7988682985305800	0.5203920602798460	3.0228583812713600	0.22831302881240800	2.978327989578250	0.5088321566581730	4.079564094543460	0.22533966600894900	4.043588638305660	0.5455226302146910	4.234814643859860	0.23580199480056800	4.221667766571050	0.40759655833244300	4.435399532318120	0.16370634734630600	4.370217323303220
picking_up_items	0.21880315244197800	0.3971810042858120	0.2220357358455660	0.3312495946884160	0.22960995137691500	0.3293759524822240	0.23662753403186800	0.32717037200927700	0.20164036750793500	0.3233547806739810	0.20188692212104800	0.3211754858493810	0.20261217653751400	0.31777793169021600	0.2870577275753020	0.2989656329154970	0.25363633036613500	0.29048171639442400	0.277378112077713	0.43776392936706500	0.26873934268951400	0.43811190128326400	0.4422807991504670	0.542770266532898	0.3769225478172300	0.4930818974971770	0.38262006640434300	1.1221013069152800	0.3163094222545620	0.8662335276603700	0.2114577293396000	1.0797361135482800	0.16776227951049800	0.682553768157959	0.16229261457920100	1.085577130317690	0.14183011651039100	0.5781766176223760	0.16540615260601000	1.0112892389297500	0.14485426247119900	0.5247220396995540	0.18241988122463200	0.9995649456977840	0.15566037595272100	0.5698552131652830	0.5340901017189030	1.5085557699203500	0.44955793023109400	1.4384242296218900	0.4506072998046880	2.144822359085080	0.41148146986961400	2.058823585510250	0.5919881463050840	2.879082202911380	0.4635452926158910	2.9192357063293500	0.6501350402832030	2.9520339965820300	0.49790307879447900	3.046855926513670	0.48039475083351100	3.1482882499694800	0.38825199007988000	3.1434719562530500
folding_clothes_motion	0.2537344694137570	0.38330185413360600	0.27371305227279700	0.28726324439048800	0.2818557322025300	0.2889229953289030	0.2892346680164340	0.2881508469581600	0.26017746329307600	0.28166770935058600	0.25581076741218600	0.279201865196228	0.24900776147842400	0.2779258191585540	0.33315929770469700	0.2907101809978490	0.2766912281513210	0.30435654520988500	0.2901822626590730	0.41862723231315600	0.2629932165145870	0.4347061514854430	0.47192516922950700	0.5872794389724730	0.2915528416633610	0.5573024749755860	0.47812947630882300	1.143247127532960	0.2551325261592870	0.9976894855499270	0.269729882478714	1.2881112098693800	0.1636015623807910	0.7299798130989080	0.21430306136608100	1.3526954650878900	0.14669613540172600	0.6549869179725650	0.2007029801607130	1.2808512449264500	0.1491362303495410	0.5874340534210210	0.21937258541584000	1.2589666843414300	0.16051635146141100	0.6156924962997440	0.5458834767341610	1.557460069656370	0.440397709608078	1.5230717658996600	0.5438944697380070	2.358109712600710	0.40016159415245100	2.284346103668210	0.6075899600982670	3.103367567062380	0.46440741419792200	3.1073148250579800	0.6503260731697080	3.1846156120300300	0.501785397529602	3.2322964668273900	0.48039543628692600	3.380544424057010	0.3780220150947570	3.326092481613160
picking_up_items	0.08379677683115010	0.2727046608924870	0.09733231365680700	0.12659135460853600	0.10909946262836500	0.11435864865779900	0.12078911811113400	0.1015620231628420	0.06083054468035700	0.14862051606178300	0.045872196555137600	0.15290240943431900	0.029224319383502000	0.15774133801460300	0.1673390418291090	0.07662810385227200	0.04749709367752080	0.14581599831581100	0.10548627376556400	0.34191688895225500	0.06313320249319080	0.3693000376224520	0.5002999901771550	0.5061908960342410	0.013813292607665100	0.5818631649017330	0.6685941219329830	1.3352006673812900	-0.05741344764828680	1.2013483047485400	0.5592885613441470	1.8613858222961400	-0.005646620877087120	1.1235439777374300	0.562701404094696	2.0199646949768100	-0.02545519359409810	1.1680128574371300	0.5134497284889220	1.9929687976837200	-0.013650676235556600	1.1245452165603600	0.5036247372627260	1.9367696046829200	-0.00847520399838686	1.1156355142593400	0.4954140782356260	2.0882568359375	0.17191503942012800	2.087855339050290	0.43087756633758500	3.2098617553710900	0.17337127029895800	3.112267017364500	0.46799054741859400	4.393131256103520	0.2593331038951870	4.390331268310550	0.5273169875144960	4.553586959838870	0.28434690833091700	4.591102600097660	0.28078383207321200	4.811153411865230	0.17436884343624100	4.771204471588140
picking_up_items	0.7854825258255010	0.49520358443260200	0.789432168006897	0.4872036278247830	0.7897163033485410	0.48542413115501400	0.7901164889335630	0.4837222099304200	0.7882858514785770	0.4920702874660490	0.7879866361618040	0.49420109391212500	0.7875993251800540	0.49552229046821600	0.7869470715522770	0.48900800943374600	0.7837720513343810	0.5041903257370000	0.7812254428863530	0.5023107528686520	0.7800707221031190	0.5078542828559880	0.7687568068504330	0.5267909169197080	0.7609395980834960	0.5444239377975460	0.7755078077316280	0.5168779492378240	0.755770742893219	0.5441564321517940	0.7677193880081180	0.4808574616909030	0.7602679133415220	0.5124329328536990	0.7641503214836120	0.4787827134132390	0.760354220867157	0.5093136429786680	0.7609919905662540	0.47524672746658300	0.7603049874305730	0.5071485638618470	0.7617328763008120	0.47882503271102900	0.7594822645187380	0.5081118941307070	0.6831623315811160	0.678009569644928	0.6755967736244200	0.6749829053878780	0.6794988512992860	0.7515701055526730	0.6809160113334660	0.732774555683136	0.6331424713134770	0.8884304761886600	0.6358391642570500	0.8669154047966000	0.6240412592887880	0.9075985550880430	0.6268208026885990	0.8839772939682010	0.6265615820884710	0.920013964176178	0.6371394395828250	0.9266084432601930
picking_up_items	0.6803346872329710	0.7544208765029910	0.6873621344566350	0.7509699463844300	0.6873282194137570	0.7490553855896000	0.6875413060188290	0.7490963935852050	0.6865537166595460	0.7512713670730590	0.6861950755119320	0.7504009008407590	0.6862267255783080	0.7489044070243840	0.6834718585014340	0.7512873411178590	0.6813297271728520	0.7504416704177860	0.6720981001853940	0.7584473490715030	0.6715298295021060	0.7588033080101010	0.6540812253952030	0.7827774882316590	0.6352676749229430	0.7593514919281010	0.6613467931747440	0.8044705986976620	0.5981507897377010	0.7548081874847410	0.721845805644989	0.7603098154067990	0.6209925413131710	0.7352776527404790	0.7372803092002870	0.7075328826904300	0.6262429356575010	0.7288147807121280	0.7380319833755490	0.7518259882926940	0.625962495803833	0.7337662577629090	0.7343072891235350	0.7440242767333980	0.6261682510375980	0.7367657423019410	0.5231566429138180	0.8954994082450870	0.5114121437072750	0.8652656674385070	0.6424105167388920	0.7506847977638250	0.6324838399887090	0.7258192896842960	0.7424352765083310	0.6765788197517400	0.7208902835845950	0.6399261355400090	0.7542539834976200	0.6645938754081730	0.7292699217796330	0.6382094025611880	0.7998140454292300	0.6573790311813350	0.7829872965812680	0.5996469855308530
