label,x_lm_0,y_lm_0,x_lm_1,y_lm_1,x_lm_2,y_lm_2,x_lm_3,y_lm_3,x_lm_4,y_lm_4,x_lm_5,y_lm_5,x_lm_6,y_lm_6,x_lm_7,y_lm_7,x_lm_8,y_lm_8,x_lm_9,y_lm_9,x_lm_10,y_lm_10,x_lm_11,y_lm_11,x_lm_12,y_lm_12,x_lm_13,y_lm_13,x_lm_14,y_lm_14,x_lm_15,y_lm_15,x_lm_16,y_lm_16,x_lm_17,y_lm_17,x_lm_18,y_lm_18,x_lm_19,y_lm_19,x_lm_20,y_lm_20,x_lm_21,y_lm_21,x_lm_22,y_lm_22,x_lm_23,y_lm_23,x_lm_24,y_lm_24,x_lm_25,y_lm_25,x_lm_26,y_lm_26,x_lm_27,y_lm_27,x_lm_28,y_lm_28,x_lm_29,y_lm_29,x_lm_30,y_lm_30,x_lm_31,y_lm_31,x_lm_32,y_lm_32
arms_crossed_refusal,0.42176660895347595,0.32660770416259766,0.43558934330940247,0.279843270778656,0.444719135761261,0.2799147367477417,0.4535415768623352,0.28058865666389465,0.4054221510887146,0.2815615236759186,0.3932167589664459,0.28325140476226807,0.3822844624519348,0.28520771861076355,0.46340540051460266,0.30199941992759705,0.3684210479259491,0.3083643913269043,0.43990105390548706,0.3681662380695343,0.4016602635383606,0.37224671244621277,0.5382930636405945,0.5674836039543152,0.29374754428863525,0.5760366320610046,0.561354398727417,0.9275825619697571,0.2533770799636841,0.8898106217384338,0.3458090126514435,0.9062924385070801,0.4798436462879181,0.9073330163955688,0.2804856598377228,0.8917313814163208,0.529772162437439,0.9019649028778076,0.27649402618408203,0.8445299863815308,0.5321781635284424,0.8628280758857727,0.3002776801586151,0.8440074324607849,0.5190181732177734,0.8677598237991333,0.5135777592658997,1.1629736423492432,0.35748910903930664,1.1565980911254883,0.5197072625160217,1.6642227172851562,0.3577791452407837,1.6592082977294922,0.5312684774398804,2.113245725631714,0.3793519139289856,2.1049389839172363,0.538157045841217,2.173842430114746,0.38286077976226807,2.1635096073150635,0.5084633827209473,2.2655885219573975,0.38734155893325806,2.259141683578491
head_down_inactive,0.5125539898872375,0.6821836829185486,0.53551185131073,0.5990908741950989,0.5494245290756226,0.5947229862213135,0.561627984046936,0.5910065174102783,0.4847765564918518,0.6040163636207581,0.4663468897342682,0.6020602583885193,0.45020121335983276,0.6000585556030273,0.5770444869995117,0.5930604934692383,0.42818039655685425,0.5960023403167725,0.5377534627914429,0.7467721700668335,0.48321500420570374,0.7542752623558044,0.685390055179596,0.9113825559616089,0.3215671479701996,0.9189633727073669,0.7318811416625977,1.3312664031982422,0.25388088822364807,1.397737741470337,0.8033269047737122,1.4578279256820679,0.2616420090198517,1.7869502305984497,0.8335892558097839,1.505993127822876,0.2387022227048874,1.9142990112304688,0.8336168527603149,1.4869920015335083,0.26086586713790894,1.919254183769226,0.8111847043037415,1.4876114130020142,0.2795865833759308,1.8735963106155396,0.6130014061927795,1.7733691930770874,0.38382792472839355,1.7872154712677002,0.6033430695533752,2.423128366470337,0.3920123875141144,2.4617421627044678,0.5915647745132446,3.0487616062164307,0.3954452574253082,3.0527873039245605,0.5915838479995728,3.147989273071289,0.3954154849052429,3.138817071914673,0.5671105980873108,3.256448984146118,0.41692742705345154,3.266988754272461
neutral_standing,0.521679699420929,0.13454347848892212,0.5324179530143738,0.10382711887359619,0.5397331714630127,0.10466093569993973,0.5465155243873596,0.10603126883506775,0.5081844925880432,0.10522674024105072,0.498932421207428,0.10717490315437317,0.48992353677749634,0.10979621857404709,0.5538895726203918,0.1366209089756012,0.4780959188938141,0.13815008103847504,0.5380829572677612,0.18061885237693787,0.5047234296798706,0.18252931535243988,0.6216291785240173,0.39389729499816895,0.4110754430294037,0.3988249599933624,0.6431760191917419,0.7186435461044312,0.3987245261669159,0.7111854553222656,0.6549479365348816,0.994983434677124,0.3922871947288513,0.961487352848053,0.6631728410720825,1.0741349458694458,0.39458489418029785,1.065004587173462,0.6508831977844238,1.0694819688796997,0.4120377004146576,1.0642753839492798,0.6442528963088989,1.0393295288085938,0.41093724966049194,1.021009087562561,0.5882695317268372,0.9850372076034546,0.46048274636268616,0.982670247554779,0.5897343754768372,1.4265692234039307,0.46487337350845337,1.4284781217575073,0.5873572826385498,1.7887295484542847,0.474307119846344,1.8262228965759277,0.5885428786277771,1.8442121744155884,0.47514891624450684,1.889033555984497,0.5763193368911743,1.9129738807678223,0.4870413839817047,1.9524059295654297
sweeping_motion,0.46182847023010254,0.14923596382141113,0.47682681679725647,0.09496129304170609,0.4872209429740906,0.09658137708902359,0.4969683289527893,0.09833448380231857,0.4445302486419678,0.09341184794902802,0.43123191595077515,0.09346018731594086,0.41835013031959534,0.09361578524112701,0.511982798576355,0.12164635956287384,0.3961060345172882,0.11655596643686295,0.48104196786880493,0.20404383540153503,0.43923014402389526,0.20261608064174652,0.5637592077255249,0.39403513073921204,0.3208360970020294,0.3900185525417328,0.5868890285491943,0.7305062413215637,0.2058858871459961,0.6917747855186462,0.5903014540672302,0.5942489504814148,0.27888378500938416,0.9734635949134827,0.6012373566627502,0.5632857084274292,0.3068808913230896,1.078324794769287,0.5931900143623352,0.5178985595703125,0.32840824127197266,1.0409561395645142,0.5881671905517578,0.5294864177703857,0.3224201500415802,1.006071925163269,0.5256835222244263,1.067488431930542,0.3746951222419739,1.0697736740112305,0.5277566909790039,1.5932561159133911,0.36018815636634827,1.578848958015442,0.5109853744506836,2.035977602005005,0.3578234910964966,2.033818244934082,0.507043719291687,2.100064992904663,0.3507632613182068,2.094449281692505,0.5066322684288025,2.198359489440918,0.38935089111328125,2.2058424949645996
sweeping_motion,0.49708467721939087,0.11221333593130112,0.5136433243751526,0.05638835206627846,0.5256619453430176,0.057251591235399246,0.5370368361473083,0.05822880566120148,0.476217657327652,0.0580553375184536,0.46284547448158264,0.059771377593278885,0.4514550268650055,0.06198820471763611,0.5536909103393555,0.08343050628900528,0.435739129781723,0.09093641489744186,0.5228997468948364,0.169434055685997,0.4769969582557678,0.16377080976963043,0.6306504011154175,0.3885634243488312,0.3666283190250397,0.3924524188041687,0.7004721164703369,0.8109124898910522,0.28480035066604614,0.7841740846633911,0.7006152868270874,0.45035725831985474,0.433689683675766,0.8808329105377197,0.7113319039344788,0.3597007691860199,0.4660332202911377,0.917512834072113,0.7098969221115112,0.31588196754455566,0.4867660105228424,0.8772719502449036,0.7016641497612,0.34615790843963623,0.4759618639945984,0.8609853386878967,0.5908162593841553,1.0539385080337524,0.431417852640152,1.0552587509155273,0.6046838164329529,1.5683364868164062,0.42173686623573303,1.5725128650665283,0.6031278967857361,2.0112481117248535,0.4367895722389221,2.019446849822998,0.6054564714431763,2.0738439559936523,0.4329293668270111,2.080504894256592,0.5927414894104004,2.1748852729797363,0.4716659188270569,2.1892056465148926
sweeping_motion,0.4213424324989319,0.11894885450601578,0.44082823395729065,0.0691274106502533,0.45327481627464294,0.07112457603216171,0.4637577533721924,0.07312219589948654,0.4043089747428894,0.06961297988891602,0.39294761419296265,0.07160612940788269,0.3833940923213959,0.07362796366214752,0.4796552062034607,0.1023932471871376,0.3735954165458679,0.10302318632602692,0.4470682144165039,0.17704957723617554,0.4016711711883545,0.16998878121376038,0.5611562132835388,0.4115830361843109,0.3115590512752533,0.40672311186790466,0.6210659742355347,0.8062085509300232,0.25069552659988403,0.8188101053237915,0.5091502070426941,0.9273231625556946,0.28369274735450745,0.4765903055667877,0.4793923497200012,0.9645109176635742,0.2829571068286896,0.3810940682888031,0.4682025909423828,0.9391065835952759,0.2821722626686096,0.338638037443161,0.47505253553390503,0.9244646430015564,0.2946835160255432,0.3760022819042206,0.5118359923362732,1.049445390701294,0.35408639907836914,1.0530589818954468,0.5333224534988403,1.574718713760376,0.3563871383666992,1.5297539234161377,0.5306919813156128,2.03155779838562,0.37599948048591614,1.9926813840866089,0.5352081060409546,2.091963768005371,0.37846118211746216,2.061891555786133,0.502754807472229,2.198385238647461,0.38586926460266113,2.143279790878296
sweeping_motion,0.43393999338150024,0.2162901610136032,0.44571810960769653,0.15280985832214355,0.4595832824707031,0.14533796906471252,0.4726458191871643,0.1383245289325714,0.41478022933006287,0.16930094361305237,0.40640148520469666,0.17259277403354645,0.3982528746128082,0.1750473827123642,0.49469003081321716,0.14551454782485962,0.3912995457649231,0.18496140837669373,0.4647742211818695,0.25196221470832825,0.42333120107650757,0.2727679908275604,0.5936516523361206,0.38697269558906555,0.3646351099014282,0.4224879741668701,0.6592350006103516,0.7680889368057251,0.32937878370285034,0.7614415287971497,0.5837783217430115,0.5427722930908203,0.3261585831642151,1.0168393850326538,0.5753408074378967,0.46290960907936096,0.3150211572647095,1.1090840101242065,0.5656960010528564,0.418014794588089,0.33050239086151123,1.0945653915405273,0.5635408759117126,0.43623054027557373,0.3418616056442261,1.0628464221954346,0.5409755110740662,1.0525063276290894,0.4041008949279785,1.028144359588623,0.5519580841064453,1.5320590734481812,0.39141717553138733,1.490478515625,0.5523208379745483,1.9500001668930054,0.40650805830955505,1.9387025833129883,0.5598757266998291,2.001152515411377,0.4093565344810486,1.998801827430725,0.519651472568512,2.1225950717926025,0.41849273443222046,2.112359046936035
sweeping_motion,0.3806895613670349,0.2865770757198334,0.3939875066280365,0.24455901980400085,0.4020805358886719,0.24593804776668549,0.40954989194869995,0.24712157249450684,0.36823660135269165,0.23450756072998047,0.3580647110939026,0.22920913994312286,0.3470589518547058,0.22422894835472107,0.4097350537776947,0.2560335695743561,0.32028728723526,0.22984354197978973,0.3870305120944977,0.32732272148132324,0.3562459945678711,0.3204779326915741,0.4442741870880127,0.48746299743652344,0.23339751362800598,0.43809646368026733,0.45634588599205017,0.8346713781356812,0.12941743433475494,0.769502580165863,0.4393271505832672,0.9954084753990173,0.22027850151062012,0.46938133239746094,0.4432426393032074,1.0874649286270142,0.23621287941932678,0.401070773601532,0.43275418877601624,1.0543992519378662,0.24147291481494904,0.3695947527885437,0.4267481863498688,1.036415934562683,0.24157750606536865,0.39570996165275574,0.36881789565086365,1.0471410751342773,0.2427217960357666,1.0370854139328003,0.38366028666496277,1.4872021675109863,0.2328927218914032,1.4891718626022339,0.381587415933609,1.8877497911453247,0.23722031712532043,1.8998240232467651,0.3806964159011841,1.9511730670928955,0.23286406695842743,1.9598674774169922,0.3758801221847534,2.024085283279419,0.268820583820343,2.0491247177124023
idle_standing,0.387224018573761,0.09160779416561127,0.4115265905857086,0.04258115962147713,0.4198962152004242,0.04045731574296951,0.4286622107028961,0.0384066067636013,0.40026038885116577,0.04787392541766167,0.40188807249069214,0.0483115054666996,0.40373435616493225,0.04868520796298981,0.4711201786994934,0.05944323167204857,0.438228040933609,0.07438313961029053,0.41095685958862305,0.13583628833293915,0.3973378539085388,0.14262808859348297,0.5858603715896606,0.3640733063220978,0.45519304275512695,0.3983485698699951,0.604121744632721,0.8493868708610535,0.46216002106666565,0.8309090733528137,0.5340858697891235,1.2001699209213257,0.44580817222595215,1.109807014465332,0.5297868847846985,1.2983088493347168,0.4360255300998688,1.201097011566162,0.5058519840240479,1.2904270887374878,0.4384116232395172,1.199500322341919,0.5082859992980957,1.2507774829864502,0.44586214423179626,1.1640667915344238,0.5466839075088501,1.2111718654632568,0.4623306393623352,1.2034236192703247,0.5390456318855286,1.914358377456665,0.44142597913742065,1.810807466506958,0.571724534034729,2.452125310897827,0.454708993434906,2.422633171081543,0.6008338332176208,2.540364980697632,0.46720466017723083,2.54190993309021,0.4826212525367737,2.549320697784424,0.39250004291534424,2.5094306468963623
wiping_table,0.5042365193367004,0.1600591391324997,0.5067704916000366,0.11656181514263153,0.512582540512085,0.11039836704730988,0.5193623900413513,0.10357806831598282,0.4963456094264984,0.12713444232940674,0.4939575791358948,0.12878435850143433,0.49158573150634766,0.13038240373134613,0.5476084351539612,0.0963062271475792,0.5095162987709045,0.1288122832775116,0.526924729347229,0.19376492500305176,0.5149054527282715,0.2029237151145935,0.6180148124694824,0.276352196931839,0.6027144193649292,0.27605336904525757,0.5630264282226562,0.6613870859146118,0.5748406648635864,0.5984005928039551,0.4223019480705261,0.8858844041824341,0.4663540720939636,0.7745893001556396,0.3787088692188263,0.9095497131347656,0.4465602934360504,0.7850691676139832,0.3708103895187378,0.8885912299156189,0.4329880177974701,0.7830924987792969,0.38595980405807495,0.8797151446342468,0.4341204762458801,0.7929089665412903,0.7647179961204529,0.8157860636711121,0.7467115521430969,0.7993873357772827,0.6617266535758972,1.2239477634429932,0.6995562314987183,1.125473976135254,0.812413215637207,1.496536135673523,0.7847956418991089,1.4459426403045654,0.8588166236877441,1.5168662071228027,0.815222442150116,1.4883137941360474,0.7699418663978577,1.6031694412231445,0.7495484948158264,1.5392190217971802
